41.802222,-8.693889,3.76
41.274167,-8.376111,
40.756667,-8.572778,7.52
40.233056,-7.301944,1.88
39.3525,-8.466111,3.76
39.278333,-9.245556,3.76
38.635556,-8.690556,3.76
38.748611,-9.148889,20.68
38.768889,-9.108056,11.28
38.785,-9.347222,5.64
38.663611,-9.157778,22.56
38.057617,-8.782126,1.88
37.871111,-8.723889,5.64
37.954167,-8.838056,9.4
38.615,-7.3975,1.88
37.426635,-7.513898,0
37.015,-7.926667,9.4
32.649722,-16.918333,45.12
32.648889,-16.883056,77.08
38.605,-28.631389,1.88
32.807778,-16.886389,1.88
42.509694,1.539138,16.92
40.421389,-3.682222,24.44
40.419167,-3.747222,11.28
40.445278,-3.706944,16.92
40.398056,-3.686667,41.36
40.439722,-3.690278,13.16
40.465556,-3.688611,11.28
40.384722,-3.718611,26.32
40.416775,-3.70379,
42.997922,-7.550728,5.64
42.353033,-7.877667,7.52
43.0819,-1.9127,1.88
42.06146,-1.5993,5.64
41.932778,-4.47,0
41.948056,-4.465833,1.88
41.645556,-4.730278,1.88
41.63,-4.740556,9.4
41.620556,-4.746667,15.04
43.579167,-5.927222,11.28
40.91028,-3.46667,1.88
40.25194,-4.27472,5.64
40.455,-3.48417,52.64
40.59333,-3.50306,1.88
40.34194,-3.83389,13.16
40.63389,-4.01333,11.28
40.16722,-3.27667,3.76
40.18528,-3.67972,5.64
39.67766,2.68665,0
39.57008,2.65583,3.76
39.83962,3.02705,0
39.89092,4.252975,0
40.00944,3.85648,1.88
38.91382,1.41426,0
39.54588,2.69971,1.88
38.99323,1.30894,0
39.56332,2.62055,1.88
39.83379,3.1443,0
39.78995,3.07413,0
39.74731,3.01488,0
38.93492,1.43181,1.88
41.670278,-0.871111,18.8
41.635278,-0.893611,11.28
41.675,-0.886944,7.52
41.657648,-0.897883,18.8
43.516667,-5.670556,3.76
43.256111,-5.775833,1.88
43.275556,-5.596111,1.88
37.976182,-1.230747,1.88
37.689508,-1.70105,5.64
37.99396,-1.144628,9.4
37.694224,-1.064626,3.76
37.604871,-0.914045,9.4
37.60339,-0.974903,1.88
37.574442,-0.926557,18.8
38.114666,-1.868732,5.64
38.351111,-0.513889,3.76
38.706389,-0.466944,5.64
38.445,-0.806389,3.76
40.068056,-0.206944,5.64
39.458056,-0.376667,18.8
39.481111,-0.408333,5.64
39.4575,-0.342778,9.4
39.479722,-0.3375,7.52
39.708056,-0.831944,3.76
39.56,-1.282778,1.88
39.632778,-0.266389,18.8
39.708056,-0.831944,3.76
40.011389,-0.057222,7.52
39.782222,-0.359167,5.64
39.945278,-0.056389,3.76
39.892222,-0.065,5.64
39.930556,-0.603333,3.76
38.9375,-0.441944,7.52
39.427222,-0.783889,3.76
40.735,-0.169444,1.88
39.705278,-0.336667,5.64
39.481111,-0.447222,11.28
40.062222,-0.072778,0
43.382786,-8.409211,0
42.061626,-7.408726,0
42.180661,-8.5226,3.76
42.876011,-8.559122,7.52
42.887759,-8.531091,15.04
42.219002,-8.742058,20.68
43.480659,-8.241543,1.88
42.425931,-8.644105,3.76
42.222449,-8.711088,24.44
42.895635,-2.170814,5.64
42.314542,-1.801367,1.88
42.481425,-1.650977,3.76
42.805135,-1.65368,28.2
42.789063,-1.616705,26.32
42.827353,-1.650601,20.68
42.574435,-1.283085,13.16
42.061382,-1.606317,7.52
43.337535,-4.050512,5.64
43.372247,-4.040786,7.52
43.39723,-3.83013,11.28
43.458433,-3.822808,16.92
42.999529,-4.139262,1.88
43.154223,-4.254166,0
43.259776,-4.06699,1.88
43.368822,-3.215635,3.76
43.34885,-4.05015,3.76
43.406667,-3.883333,5.64
40.706707,0.581651,9.4
41.38534,2.153822,28.2
41.398743,2.153385,24.44
41.387486,2.11515,3.76
41.42608,2.147992,11.28
41.40388,2.204523,20.68
41.95867,3.212901,1.88
42.368317,1.776783,0
42.09791,1.848237,3.76
41.202232,1.6722,1.88
41.976387,2.816547,3.76
41.4698,2.184233,11.28
42.05132,0.729599,0
41.492085,2.042497,5.64
41.561176,2.101405,22.56
41.42562,2.222245,5.64
41.68905,2.495747,9.4
41.39216,2.009802,5.64
