42.77,0.25,0.12437,0
42.77,0.26,0.12568,0
42.77,0.27,0.12706,0
42.77,0.28,0.1285,0
42.77,0.29,0.12999,0
42.77,0.3,0.13152,0
42.77,0.31,0.13308,0
42.77,0.32,0.13467,0
42.77,0.33,0.13628,0
42.77,0.34,0.1379,0
42.77,0.35,0.13955,0
42.77,0.36,0.14123,0
42.77,0.37,0.14297,0
42.77,0.38,0.14478,0
42.77,0.39,0.14668,0
42.77,0.4,0.14872,0
42.76,0,0.10594,0
42.76,0.01,0.10598,0
42.76,0.02,0.10606,0
42.76,0.03,0.10617,0
42.76,0.04,0.10633,0
42.76,0.05,0.10653,0
42.76,0.06,0.10677,0
42.76,0.07,0.10707,0
42.76,0.08,0.10741,0
42.76,0.09,0.10779,0
42.76,0.1,0.10822,0
42.76,0.11,0.10868,0
42.76,0.12,0.10917,0
42.76,0.13,0.10969,0
42.76,0.14,0.11023,0
42.76,0.15,0.1108,0
42.76,0.16,0.11139,0
42.76,0.17,0.11201,0
42.76,0.18,0.11266,0
42.76,0.19,0.11335,0
42.76,0.2,0.11407,0
42.76,0.21,0.11484,0
42.76,0.22,0.11566,0
42.76,0.23,0.11654,0
42.76,0.24,0.11747,0
42.76,0.25,0.11847,0
42.76,0.26,0.11953,0
42.76,0.27,0.12064,0
42.76,0.28,0.12182,0
42.76,0.29,0.12304,0
42.76,0.3,0.12431,0
42.76,0.31,0.12562,0
42.76,0.32,0.12696,0
42.76,0.33,0.12833,0
42.76,0.34,0.12973,0
42.76,0.35,0.13117,0
42.76,0.36,0.13266,0
42.76,0.37,0.13422,0
42.76,0.38,0.13587,0
42.76,0.39,0.13764,0
42.76,0.4,0.13955,0
42.75,0,0.10288,0
42.75,0.01,0.10284,0
42.75,0.02,0.10284,0
42.75,0.03,0.1029,0
42.75,0.04,0.10301,0
42.75,0.05,0.10318,0
42.75,0.06,0.1034,0
42.75,0.07,0.10367,0
42.75,0.08,0.104,0
42.75,0.09,0.10437,0
42.75,0.1,0.10478,0
42.75,0.11,0.10522,0
42.75,0.12,0.10568,0
42.75,0.13,0.10616,0
42.75,0.14,0.10665,0
42.75,0.15,0.10715,0
42.75,0.16,0.10766,0
42.75,0.17,0.10818,0
42.75,0.18,0.10871,0
42.75,0.19,0.10925,0
42.75,0.2,0.10982,0
42.75,0.21,0.11042,0
42.75,0.22,0.11105,0
42.75,0.23,0.11172,0
42.75,0.24,0.11244,0
42.75,0.25,0.11321,0
42.75,0.26,0.11403,0
42.75,0.27,0.11491,0
42.75,0.28,0.11583,0
42.75,0.29,0.11681,0
42.75,0.3,0.11783,0
42.75,0.31,0.1189,0
42.75,0.32,0.12,0
42.75,0.33,0.12115,0
42.75,0.34,0.12233,0
42.75,0.35,0.12357,0
42.75,0.36,0.12488,0
42.75,0.37,0.12627,0
42.75,0.38,0.12777,0
42.75,0.39,0.12939,0
42.75,0.4,0.13117,0
42.74,0,0.10036,0
42.74,0.01,0.10023,0
42.74,0.02,0.10015,0
42.74,0.03,0.10014,0
42.74,0.04,0.1002,0
42.74,0.05,0.10033,0
42.74,0.06,0.10052,0
42.74,0.07,0.10077,0
42.74,0.08,0.10108,0
42.74,0.09,0.10143,0
42.74,0.1,0.10183,0
42.74,0.11,0.10224,0
42.74,0.12,0.10268,0
42.74,0.13,0.10312,0
42.74,0.14,0.10357,0
42.74,0.15,0.10401,0
42.74,0.16,0.10444,0
42.74,0.17,0.10486,0
42.74,0.18,0.10528,0
42.74,0.19,0.1057,0
42.74,0.2,0.10613,0
42.74,0.21,0.10657,0
42.74,0.22,0.10703,0
42.74,0.23,0.10752,0
42.74,0.24,0.10805,0
42.74,0.25,0.10861,0
42.74,0.26,0.10921,0
42.74,0.27,0.10987,0
42.74,0.28,0.11056,0
42.74,0.29,0.11131,0
42.74,0.3,0.1121,0
42.74,0.31,0.11294,0
42.74,0.32,0.11382,0
42.74,0.33,0.11475,0
42.74,0.34,0.11574,0
42.74,0.35,0.11679,0
42.74,0.36,0.11791,0
42.74,0.37,0.11914,0
42.74,0.38,0.12048,0
42.74,0.39,0.12196,0
42.74,0.4,0.12361,0
42.73,0,0.098368,0
42.73,0.01,0.098136,0
42.73,0.02,0.09798,0
42.73,0.03,0.097901,0
42.73,0.04,0.097901,0
42.73,0.05,0.09798,0
42.73,0.06,0.098134,0
42.73,0.07,0.098357,0
42.73,0.08,0.098642,0
42.73,0.09,0.098977,0
42.73,0.1,0.099351,0
42.73,0.11,0.099749,0
42.73,0.12,0.10016,0
42.73,0.13,0.10057,0
42.73,0.14,0.10097,0
42.73,0.15,0.10136,0
42.73,0.16,0.10172,0
42.73,0.17,0.10207,0
42.73,0.18,0.10239,0
42.73,0.19,0.10271,0
42.73,0.2,0.10301,0
42.73,0.21,0.10331,0
42.73,0.22,0.10362,0
42.73,0.23,0.10395,0
42.73,0.24,0.10429,0
42.73,0.25,0.10467,0
42.73,0.26,0.10508,0
42.73,0.27,0.10553,0
42.73,0.28,0.10601,0
42.73,0.29,0.10655,0
42.73,0.3,0.10712,0
42.73,0.31,0.10774,0
42.73,0.32,0.10842,0
42.73,0.33,0.10915,0
42.73,0.34,0.10994,0
42.73,0.35,0.11081,0
42.73,0.36,0.11177,0
42.73,0.37,0.11283,0
42.73,0.38,0.11402,0
42.73,0.39,0.11537,0
42.73,0.4,0.11688,0
42.72,0,0.096887,0
42.72,0.01,0.096559,0
42.72,0.02,0.096318,0
42.72,0.03,0.096168,0
42.72,0.04,0.096108,0
42.72,0.05,0.096136,0
42.72,0.06,0.09625,0
42.72,0.07,0.09644,0
42.72,0.08,0.096698,0
42.72,0.09,0.09701,0
42.72,0.1,0.097362,0
42.72,0.11,0.097738,0
42.72,0.12,0.098123,0
42.72,0.13,0.098503,0
42.72,0.14,0.098867,0
42.72,0.15,0.099205,0
42.72,0.16,0.099513,0
42.72,0.17,0.099789,0
42.72,0.18,0.10003,0
42.72,0.19,0.10025,0
42.72,0.2,0.10045,0
42.72,0.21,0.10063,0
42.72,0.22,0.10081,0
42.72,0.23,0.10099,0
42.72,0.24,0.10118,0
42.72,0.25,0.10138,0
42.72,0.26,0.10162,0
42.72,0.27,0.10188,0
42.72,0.28,0.10217,0
42.72,0.29,0.10251,0
42.72,0.3,0.10288,0
42.72,0.31,0.10331,0
42.72,0.32,0.10379,0
42.72,0.33,0.10433,0
42.72,0.34,0.10494,0
42.72,0.35,0.10564,0
42.72,0.36,0.10643,0
42.72,0.37,0.10734,0
42.72,0.38,0.10838,0
42.72,0.39,0.10958,0
42.72,0.4,0.11096,0
42.71,0,0.095919,0
42.71,0.01,0.095495,0
42.71,0.02,0.095171,0
42.71,0.03,0.094948,0
42.71,0.04,0.094826,0
42.71,0.05,0.094802,0
42.71,0.06,0.094872,0
42.71,0.07,0.095026,0
42.71,0.08,0.095253,0
42.71,0.09,0.095539,0
42.71,0.1,0.095866,0
42.71,0.11,0.096218,0
42.71,0.12,0.096577,0
42.71,0.13,0.096927,0
42.71,0.14,0.097254,0
42.71,0.15,0.09755,0
42.71,0.16,0.097807,0
42.71,0.17,0.098023,0
42.71,0.18,0.098197,0
42.71,0.19,0.098333,0
42.71,0.2,0.098437,0
42.71,0.21,0.098516,0
42.71,0.22,0.098577,0
42.71,0.23,0.098629,0
42.71,0.24,0.098679,0
42.71,0.25,0.098736,0
42.71,0.26,0.098808,0
42.71,0.27,0.098899,0
42.71,0.28,0.099019,0
42.71,0.29,0.099172,0
42.71,0.3,0.099365,0
42.71,0.31,0.099607,0
42.71,0.32,0.099905,0
42.71,0.33,0.10027,0
42.71,0.34,0.10071,0
42.71,0.35,0.10124,0
42.71,0.36,0.10188,0
42.71,0.37,0.10264,0
42.71,0.38,0.10354,0
42.71,0.39,0.1046,0
42.71,0.4,0.10583,0
42.7,0,0.095464,0
42.7,0.01,0.094949,0
42.7,0.02,0.094543,0
42.7,0.03,0.094249,0
42.7,0.04,0.094065,0
42.7,0.05,0.093988,0
42.7,0.06,0.094012,0
42.7,0.07,0.094127,0
42.7,0.08,0.094319,0
42.7,0.09,0.094574,0
42.7,0.1,0.094873,0
42.7,0.11,0.095197,0
42.7,0.12,0.095527,0
42.7,0.13,0.095846,0
42.7,0.14,0.096139,0
42.7,0.15,0.096394,0
42.7,0.16,0.096605,0
42.7,0.17,0.096767,0
42.7,0.18,0.096879,0
42.7,0.19,0.096944,0
42.7,0.2,0.096967,0
42.7,0.21,0.096954,0
42.7,0.22,0.096913,0
42.7,0.23,0.096852,0
42.7,0.24,0.096779,0
42.7,0.25,0.096702,0
42.7,0.26,0.096629,0
42.7,0.27,0.096568,0
42.7,0.28,0.096527,0
42.7,0.29,0.096514,0
42.7,0.3,0.096539,0
42.7,0.31,0.096611,0
42.7,0.32,0.096741,0
42.7,0.33,0.09694,0
42.7,0.34,0.097222,0
42.7,0.35,0.097599,0
42.7,0.36,0.098087,0
42.7,0.37,0.0987,0
42.7,0.38,0.099456,0
42.7,0.39,0.10037,0
42.7,0.4,0.10147,0
42.7,0.41,0.10276,0
42.7,0.42,0.10426,0
42.7,0.43,0.10598,0
42.7,0.44,0.10793,0
42.7,0.45,0.11012,0
42.7,0.46,0.11252,0
42.7,0.47,0.11512,0
42.7,0.48,0.1179,0
42.7,0.49,0.1208,0
42.7,0.5,0.12379,0
42.7,0.51,0.12681,0
42.7,0.52,0.12981,0
42.7,0.53,0.13274,0
42.7,0.54,0.13556,0
42.7,0.55,0.13824,0
42.7,0.56,0.14075,0
42.7,0.57,0.14308,0
42.7,0.58,0.14522,0
42.7,0.59,0.14717,0
42.7,0.6,0.14892,0
42.69,0,0.095527,0
42.69,0.01,0.094926,0
42.69,0.02,0.094444,0
42.69,0.03,0.094082,0
42.69,0.04,0.093837,0
42.69,0.05,0.093707,0
42.69,0.06,0.093683,0
42.69,0.07,0.093756,0
42.69,0.08,0.09391,0
42.69,0.09,0.09413,0
42.69,0.1,0.094396,0
42.69,0.11,0.094687,0
42.69,0.12,0.094985,0
42.69,0.13,0.095269,0
42.69,0.14,0.095526,0
42.69,0.15,0.095741,0
42.69,0.16,0.095907,0
42.69,0.17,0.096018,0
42.69,0.18,0.096074,0
42.69,0.19,0.096075,0
42.69,0.2,0.096026,0
42.69,0.21,0.095932,0
42.69,0.22,0.095801,0
42.69,0.23,0.095639,0
42.69,0.24,0.095456,0
42.69,0.25,0.095258,0
42.69,0.26,0.095055,0
42.69,0.27,0.094855,0
42.69,0.28,0.094668,0
42.69,0.29,0.094503,0
42.69,0.3,0.094372,0
42.69,0.31,0.094287,0
42.69,0.32,0.094261,0
42.69,0.33,0.094306,0
42.69,0.34,0.094437,0
42.69,0.35,0.094668,0
42.69,0.36,0.095012,0
42.69,0.37,0.095486,0
42.69,0.38,0.096103,0
42.69,0.39,0.09688,0
42.69,0.4,0.097833,0
42.69,0.41,0.098975,0
42.69,0.42,0.10032,0
42.69,0.43,0.10188,0
42.69,0.44,0.10365,0
42.69,0.45,0.10565,0
42.69,0.46,0.10785,0
42.69,0.47,0.11024,0
42.69,0.48,0.1128,0
42.69,0.49,0.11548,0
42.69,0.5,0.11824,0
42.69,0.51,0.12104,0
42.69,0.52,0.12382,0
42.69,0.53,0.12655,0
42.69,0.54,0.12919,0
42.69,0.55,0.13171,0
42.69,0.56,0.13409,0
42.69,0.57,0.13631,0
42.69,0.58,0.13837,0
42.69,0.59,0.14027,0
42.69,0.6,0.14202,0
42.68,0,0.096113,0
42.68,0.01,0.095436,0
42.68,0.02,0.094884,0
42.68,0.03,0.094459,0
42.68,0.04,0.094157,0
42.68,0.05,0.093974,0
42.68,0.06,0.093902,0
42.68,0.07,0.093929,0
42.68,0.08,0.094042,0
42.68,0.09,0.094221,0
42.68,0.1,0.094448,0
42.68,0.11,0.094701,0
42.68,0.12,0.09496,0
42.68,0.13,0.095206,0
42.68,0.14,0.095422,0
42.68,0.15,0.095595,0
42.68,0.16,0.095716,0
42.68,0.17,0.095778,0
42.68,0.18,0.095779,0
42.68,0.19,0.09572,0
42.68,0.2,0.095605,0
42.68,0.21,0.095437,0
42.68,0.22,0.095224,0
42.68,0.23,0.094972,0
42.68,0.24,0.094688,0
42.68,0.25,0.094381,0
42.68,0.26,0.09406,0
42.68,0.27,0.093732,0
42.68,0.28,0.093411,0
42.68,0.29,0.093107,0
42.68,0.3,0.092832,0
42.68,0.31,0.092602,0
42.68,0.32,0.092431,0
42.68,0.33,0.092332,0
42.68,0.34,0.092322,0
42.68,0.35,0.092414,0
42.68,0.36,0.092623,0
42.68,0.37,0.092962,0
42.68,0.38,0.093445,0
42.68,0.39,0.094086,0
42.68,0.4,0.094898,0
42.68,0.41,0.095892,0
42.68,0.42,0.09708,0
42.68,0.43,0.09847,0
42.68,0.44,0.10007,0
42.68,0.45,0.10186,0
42.68,0.46,0.10386,0
42.68,0.47,0.10603,0
42.68,0.48,0.10836,0
42.68,0.49,0.1108,0
42.68,0.5,0.11332,0
42.68,0.51,0.11589,0
42.68,0.52,0.11845,0
42.68,0.53,0.12097,0
42.68,0.54,0.12341,0
42.68,0.55,0.12575,0
42.68,0.56,0.12798,0
42.68,0.57,0.13008,0
42.68,0.58,0.13206,0
42.68,0.59,0.1339,0
42.68,0.6,0.13562,0
42.67,0,0.097231,0
42.67,0.01,0.096486,0
42.67,0.02,0.095874,0
42.67,0.03,0.095392,0
42.67,0.04,0.095037,0
42.67,0.05,0.094803,0
42.67,0.06,0.094682,0
42.67,0.07,0.094662,0
42.67,0.08,0.094728,0
42.67,0.09,0.094862,0
42.67,0.1,0.095044,0
42.67,0.11,0.095252,0
42.67,0.12,0.095466,0
42.67,0.13,0.095666,0
42.67,0.14,0.095836,0
42.67,0.15,0.095962,0
42.67,0.16,0.096033,0
42.67,0.17,0.096044,0
42.67,0.18,0.095991,0
42.67,0.19,0.095874,0
42.67,0.2,0.095695,0
42.67,0.21,0.095458,0
42.67,0.22,0.095169,0
42.67,0.23,0.094832,0
42.67,0.24,0.094457,0
42.67,0.25,0.094049,0
42.67,0.26,0.093618,0
42.67,0.27,0.093174,0
42.67,0.28,0.092729,0
42.67,0.29,0.092295,0
42.67,0.3,0.091888,0
42.67,0.31,0.091524,0
42.67,0.32,0.091217,0
42.67,0.33,0.090984,0
42.67,0.34,0.090842,0
42.67,0.35,0.090803,0
42.67,0.36,0.090883,0
42.67,0.37,0.091094,0
42.67,0.38,0.091448,0
42.67,0.39,0.091957,0
42.67,0.4,0.092631,0
42.67,0.41,0.093479,0
42.67,0.42,0.094511,0
42.67,0.43,0.095733,0
42.67,0.44,0.097146,0
42.67,0.45,0.098748,0
42.67,0.46,0.10053,0
42.67,0.47,0.10248,0
42.67,0.48,0.10457,0
42.67,0.49,0.10677,0
42.67,0.5,0.10905,0
42.67,0.51,0.11138,0
42.67,0.52,0.1137,0
42.67,0.53,0.116,0
42.67,0.54,0.11824,0
42.67,0.55,0.1204,0
42.67,0.56,0.12248,0
42.67,0.57,0.12445,0
42.67,0.58,0.12632,0
42.67,0.59,0.1281,0
42.67,0.6,0.12978,0
42.66,0,0.098883,0
42.66,0.01,0.098085,0
42.66,0.02,0.097421,0
42.66,0.03,0.09689,0
42.66,0.04,0.096487,0
42.66,0.05,0.096205,0
42.66,0.06,0.096036,0
42.66,0.07,0.095967,0
42.66,0.08,0.095982,0
42.66,0.09,0.096065,0
42.66,0.1,0.096194,0
42.66,0.11,0.096349,0
42.66,0.12,0.09651,0
42.66,0.13,0.096657,0
42.66,0.14,0.096773,0
42.66,0.15,0.096845,0
42.66,0.16,0.096863,0
42.66,0.17,0.096819,0
42.66,0.18,0.096709,0
42.66,0.19,0.096532,0
42.66,0.2,0.09629,0
42.66,0.21,0.095985,0
42.66,0.22,0.095622,0
42.66,0.23,0.095206,0
42.66,0.24,0.094743,0
42.66,0.25,0.09424,0
42.66,0.26,0.093708,0
42.66,0.27,0.093155,0
42.66,0.28,0.092595,0
42.66,0.29,0.092042,0
42.66,0.3,0.091511,0
42.66,0.31,0.091021,0
42.66,0.32,0.090588,0
42.66,0.33,0.09023,0
42.66,0.34,0.089963,0
42.66,0.35,0.089802,0
42.66,0.36,0.08976,0
42.66,0.37,0.089849,0
42.66,0.38,0.090079,0
42.66,0.39,0.09046,0
42.66,0.4,0.091001,0
42.66,0.41,0.091707,0
42.66,0.42,0.092586,0
42.66,0.43,0.093642,0
42.66,0.44,0.094875,0
42.66,0.45,0.096282,0
42.66,0.46,0.097856,0
42.66,0.47,0.099581,0
42.66,0.48,0.10144,0
42.66,0.49,0.1034,0
42.66,0.5,0.10544,0
42.66,0.51,0.10752,0
42.66,0.52,0.10961,0
42.66,0.53,0.11168,0
42.66,0.54,0.11371,0
42.66,0.55,0.11569,0
42.66,0.56,0.1176,0
42.66,0.57,0.11943,0
42.66,0.58,0.1212,0
42.66,0.59,0.12289,0
42.66,0.6,0.12452,0
42.65,0,0.10107,0
42.65,0.01,0.10023,0
42.65,0.02,0.099528,0
42.65,0.03,0.098957,0
42.65,0.04,0.098511,0
42.65,0.05,0.098185,0
42.65,0.06,0.097969,0
42.65,0.07,0.097848,0
42.65,0.08,0.09781,0
42.65,0.09,0.097835,0
42.65,0.1,0.097905,0
42.65,0.11,0.097999,0
42.65,0.12,0.098097,0
42.65,0.13,0.098182,0
42.65,0.14,0.098237,0
42.65,0.15,0.098248,0
42.65,0.16,0.098204,0
42.65,0.17,0.098099,0
42.65,0.18,0.097927,0
42.65,0.19,0.097688,0
42.65,0.2,0.09738,0
42.65,0.21,0.097007,0
42.65,0.22,0.096571,0
42.65,0.23,0.096077,0
42.65,0.24,0.095531,0
42.65,0.25,0.094938,0
42.65,0.26,0.094309,0
42.65,0.27,0.093654,0
42.65,0.28,0.092986,0
42.65,0.29,0.092321,0
42.65,0.3,0.091675,0
42.65,0.31,0.091067,0
42.65,0.32,0.090516,0
42.65,0.33,0.09004,0
42.65,0.34,0.089657,0
42.65,0.35,0.08938,0
42.65,0.36,0.089222,0
42.65,0.37,0.089195,0
42.65,0.38,0.089308,0
42.65,0.39,0.089566,0
42.65,0.4,0.089978,0
42.65,0.41,0.090547,0
42.65,0.42,0.091278,0
42.65,0.43,0.092172,0
42.65,0.44,0.09323,0
42.65,0.45,0.094447,0
42.65,0.46,0.095815,0
42.65,0.47,0.097322,0
42.65,0.48,0.098949,0
42.65,0.49,0.10067,0
42.65,0.5,0.10247,0
42.65,0.51,0.10431,0
42.65,0.52,0.10617,0
42.65,0.53,0.10802,0
42.65,0.54,0.10984,0
42.65,0.55,0.11163,0
42.65,0.56,0.11337,0
42.65,0.57,0.11506,0
42.65,0.58,0.11671,0
42.65,0.59,0.11831,0
42.65,0.6,0.11989,0
42.64,0,0.10378,0
42.64,0.01,0.10292,0
42.64,0.02,0.10219,0
42.64,0.03,0.10159,0
42.64,0.04,0.10111,0
42.64,0.05,0.10074,0
42.64,0.06,0.10048,0
42.64,0.07,0.10031,0
42.64,0.08,0.10021,0
42.64,0.09,0.10017,0
42.64,0.1,0.10018,0
42.64,0.11,0.1002,0
42.64,0.12,0.10023,0
42.64,0.13,0.10024,0
42.64,0.14,0.10023,0
42.64,0.15,0.10017,0
42.64,0.16,0.10005,0
42.64,0.17,0.099881,0
42.64,0.18,0.099642,0
42.64,0.19,0.099335,0
42.64,0.2,0.098959,0
42.64,0.21,0.098515,0
42.64,0.22,0.098006,0
42.64,0.23,0.097434,0
42.64,0.24,0.096805,0
42.64,0.25,0.096126,0
42.64,0.26,0.095404,0
42.64,0.27,0.094651,0
42.64,0.28,0.093881,0
42.64,0.29,0.093109,0
42.64,0.3,0.092354,0
42.64,0.31,0.091636,0
42.64,0.32,0.090974,0
42.64,0.33,0.090387,0
42.64,0.34,0.089893,0
42.64,0.35,0.089507,0
42.64,0.36,0.08924,0
42.64,0.37,0.089103,0
42.64,0.38,0.089102,0
42.64,0.39,0.089244,0
42.64,0.4,0.089532,0
42.64,0.41,0.08997,0
42.64,0.42,0.090558,0
42.64,0.43,0.091297,0
42.64,0.44,0.092186,0
42.64,0.45,0.093219,0
42.64,0.46,0.09439,0
42.64,0.47,0.095685,0
42.64,0.48,0.09709,0
42.64,0.49,0.098585,0
42.64,0.5,0.10015,0
42.64,0.51,0.10175,0
42.64,0.52,0.10338,0
42.64,0.53,0.10502,0
42.64,0.54,0.10663,0
42.64,0.55,0.10823,0
42.64,0.56,0.1098,0
42.64,0.57,0.11135,0
42.64,0.58,0.11287,0
42.64,0.59,0.11438,0
42.64,0.6,0.11588,0
42.63,0,0.10701,0
42.63,0.01,0.10613,0
42.63,0.02,0.10539,0
42.63,0.03,0.10476,0
42.63,0.04,0.10426,0
42.63,0.05,0.10386,0
42.63,0.06,0.10355,0
42.63,0.07,0.10333,0
42.63,0.08,0.10317,0
42.63,0.09,0.10307,0
42.63,0.1,0.103,0
42.63,0.11,0.10294,0
42.63,0.12,0.10289,0
42.63,0.13,0.10283,0
42.63,0.14,0.10273,0
42.63,0.15,0.1026,0
42.63,0.16,0.10241,0
42.63,0.17,0.10216,0
42.63,0.18,0.10184,0
42.63,0.19,0.10146,0
42.63,0.2,0.10102,0
42.63,0.21,0.1005,0
42.63,0.22,0.099913,0
42.63,0.23,0.099262,0
42.63,0.24,0.098552,0
42.63,0.25,0.097786,0
42.63,0.26,0.096974,0
42.63,0.27,0.096127,0
42.63,0.28,0.095258,0
42.63,0.29,0.094385,0
42.63,0.3,0.093527,0
42.63,0.31,0.092704,0
42.63,0.32,0.091937,0
42.63,0.33,0.091245,0
42.63,0.34,0.090647,0
42.63,0.35,0.090156,0
42.63,0.36,0.089786,0
42.63,0.37,0.089543,0
42.63,0.38,0.089435,0
42.63,0.39,0.089465,0
42.63,0.4,0.089635,0
42.63,0.41,0.089946,0
42.63,0.42,0.090397,0
42.63,0.43,0.090988,0
42.63,0.44,0.091715,0
42.63,0.45,0.092572,0
42.63,0.46,0.093554,0
42.63,0.47,0.094648,0
42.63,0.48,0.09584,0
42.63,0.49,0.097115,0
42.63,0.5,0.098452,0
42.63,0.51,0.099834,0
42.63,0.52,0.10124,0
42.63,0.53,0.10266,0
42.63,0.54,0.10408,0
42.63,0.55,0.10549,0
42.63,0.56,0.10689,0
42.63,0.57,0.10828,0
42.63,0.58,0.10968,0
42.63,0.59,0.11108,0
42.63,0.6,0.11251,0
42.62,0,0.11071,0
42.62,0.01,0.10984,0
42.62,0.02,0.1091,0
42.62,0.03,0.10846,0
42.62,0.04,0.10794,0
42.62,0.05,0.10751,0
42.62,0.06,0.10716,0
42.62,0.07,0.10689,0
42.62,0.08,0.10667,0
42.62,0.09,0.1065,0
42.62,0.1,0.10635,0
42.62,0.11,0.10622,0
42.62,0.12,0.10608,0
42.62,0.13,0.10593,0
42.62,0.14,0.10574,0
42.62,0.15,0.10552,0
42.62,0.16,0.10525,0
42.62,0.17,0.10492,0
42.62,0.18,0.10452,0
42.62,0.19,0.10406,0
42.62,0.2,0.10354,0
42.62,0.21,0.10294,0
42.62,0.22,0.10228,0
42.62,0.23,0.10155,0
42.62,0.24,0.10075,0
42.62,0.25,0.099904,0
42.62,0.26,0.099003,0
42.62,0.27,0.098064,0
42.62,0.28,0.0971,0
42.62,0.29,0.09613,0
42.62,0.3,0.095172,0
42.62,0.31,0.094249,0
42.62,0.32,0.093381,0
42.62,0.33,0.092589,0
42.62,0.34,0.091891,0
42.62,0.35,0.091302,0
42.62,0.36,0.090831,0
42.62,0.37,0.090488,0
