2020-05-03_0:00,42.65,1.45,97.945335,0.26825404,0.0065015657,0.26825404,2.918613,2.1792417
2020-05-03_0:00,42.65,1.55,96.58933,0.30130848,0.007812517,0.30130848,2.882105,2.1944401
2020-05-03_0:00,42.65,1.65,93.3558,0.3480835,0.011720502,0.3480835,2.8325377,2.171234
2020-05-03_0:00,42.65,1.75,93.98164,0.3601343,0.015624935,0.3601343,2.8648531,2.0887506
2020-05-03_0:00,42.65,1.85,98.18317,0.37043008,0.014210954,0.37043008,2.9123032,2.4064412
2020-05-03_0:00,42.65,1.95,98.6345,0.37759236,0.014161216,0.37759236,2.9081964,2.3882017
2020-05-03_0:00,42.65,2.05,99.51194,0.3683553,0.015170187,0.3683553,2.894298,2.3631089
2020-05-03_0:00,42.65,2.15,99.40564,0.41908804,0.016839962,0.41908804,2.8825457,2.3652618
2020-05-03_0:00,42.65,2.25,97.31949,0.47355825,0.019909507,0.47355825,2.8706229,2.3634498
2020-05-03_0:00,42.65,2.35,99.80104,0.5388358,0.019738978,0.5388358,2.8379095,2.3157582
2020-05-03_0:00,42.65,2.45,103.30106,0.7974023,0.042973723,0.7974023,2.9435103,2.2834287
2020-05-03_0:00,42.65,2.55,106.51982,0.920447,0.039062187,0.920447,2.9307632,2.3720758
2020-05-03_0:00,42.65,2.65,109.80105,0.98586667,0.05057653,0.98586667,3.0265443,2.4986732
2020-05-03_0:00,42.65,2.75,114.676056,1.4438825,0.09400491,1.4438825,3.5822883,2.7398598
2020-05-03_0:00,42.65,2.85,118.08228,1.9673251,0.19068846,1.9673251,3.4752662,2.826404
2020-05-03_0:00,42.65,2.95,116.75243,1.6497481,0.24479628,1.6497481,3.4921062,2.6899514
2020-05-03_0:00,42.65,3.05,114.89479,1.2301015,0.15192835,1.2301015,3.734515,2.6860895
2020-05-03_0:00,42.55,0.25,100.05104,0.40029418,0.0043201996,0.40029418,2.3301983,1.9968596
2020-05-03_0:00,42.55,0.35,100.553024,0.3906095,0.006593936,0.3906095,2.2952394,1.9827908
2020-05-03_0:00,42.55,0.45,100.448715,0.4223139,0.007812517,0.4223139,2.3444233,2.0361953
2020-05-03_0:00,42.55,0.55,95.974625,0.45560282,0.0108003495,0.45560282,2.38788,2.042654
2020-05-03_0:00,42.55,0.65,94.60748,0.45841658,0.008753986,0.45841658,2.4182487,2.123393
2020-05-03_0:00,42.55,0.75,99.43526,0.32474217,0.024421453,0.32474217,2.5340245,2.0956464
2020-05-03_0:00,42.55,0.85,98.84414,0.26628584,0.007812517,0.26628584,2.5242047,2.0897844
2020-05-03_0:00,42.55,0.95,98.36188,0.2598341,0.0073151374,0.2598341,2.5572734,2.1147032
2020-05-03_0:00,42.55,1.05,98.42077,0.346229,0.006746703,0.346229,2.608532,2.258737
2020-05-03_0:00,42.55,1.15,97.89895,0.52814925,0.013074086,0.52814925,2.6917224,2.3295925
2020-05-03_0:00,42.55,1.25,99.0199,0.36684895,0.007812517,0.36684895,2.810582,2.389548
2020-05-03_0:00,42.55,1.35,99.5573,0.24054286,0.007812517,0.24054286,2.786992,2.2151241
2020-05-03_0:00,42.55,1.45,98.27889,0.25052598,0.007812517,0.25052598,2.5412436,2.1080594
2020-05-03_0:00,42.55,1.55,96.172104,0.2720128,0.015102685,0.2720128,2.6039135,2.005258
2020-05-03_0:00,42.55,1.65,95.44195,0.25492424,0.01720234,0.25492424,2.539908,2.0028317
2020-05-03_0:00,42.55,1.75,96.172104,0.29352802,0.00943966,0.29352802,2.523537,2.0155041
2020-05-03_0:00,42.55,1.85,96.69364,0.3703306,0.013141587,0.3703306,2.5363836,2.0254269
