60.374,5.3404,5.2
59.733,10.212,2
59.742,10.213,2
59.138,9.6521,1.2
59.159,9.6357,1.5
58.149,7.9918,0.8
61.113,10.465,2.7
61.121,10.466,0.7
60.791,10.697,1.6
58.962,5.7315,0.7
58.964,5.7279,3.6
69.656,18.964,7.5
69.649,18.955,2
63.433,10.411,1.1
63.419,10.396,2.6
63.43,10.394,5.2
59.928,10.846,2
59.919,10.697,3.8
59.911,10.704,0.9
59.932,10.724,3.2
59.899,10.815,2.5
59.92,10.69,5.9
59.923,10.766,0.9
59.941,10.798,4.4
59.933,10.67,5.5
59.906,10.609,2.9
60.796,11.098,2.5
63.358,10.372,2.3
59.264,10.411,0.6
59.264,10.411,3.3
59.955,11.074,2.2
59.955,11.074,1.6
59.211,10.94,6.5
59.21,10.947,2.6
52.42,4.8321,13.6
52.398,4.7286,9.3
52.36,4.8662,10.9
52.394,4.8702,17.1
52.339,4.841,17
52.381,4.8452,15.5
52.428,4.773,16.6
52.375,4.8603,16.1
52.358,4.8997,16.7
52.39,4.8878,13.6
52.804,5.0505,9
52.257,5.2359,14.4
52.334,4.774,14
52.489,4.6405,22.7
52.448,4.8167,11.6
52.235,5.1816,15.1
52.327,4.7151,13
52.463,4.6018,18.5
52.494,4.602,18.1
52.28,4.7708,12.2
52.474,4.6288,2
52.479,4.5793,18.9
51.541,5.8531,7.4
50.902,5.8817,3.9
50.9,5.9869,4.3
50.888,5.9705,4.1
51.454,6.1082,9.2
50.852,5.6758,15.1
50.846,5.7148,18.8
50.984,5.8222,16.4
51.518,5.1485,11.3
51.434,4.3598,22
51.603,4.781,16.2
51.407,5.3933,7.4
51.469,5.4723,9.9
51.444,5.4448,11.1
51.594,4.8249,17.8
51.547,5.8382,8.3
51.536,5.8086,8.3
51.654,4.5153,9.1
51.669,4.5417,5.1
51.653,4.5949,9.2
51.294,3.7495,4.6
51.465,3.745,2
51.787,4.4505,15.8
52.297,4.5108,14.1
52.077,4.2892,19.3
51.914,4.4799,14.8
51.801,4.7082,12.3
52.039,4.3594,17
51.91,4.3263,22.6
52.075,4.3159,19.2
52.168,4.5076,8.2
51.927,4.4613,24.8
51.867,4.3552,11.5
51.894,4.4876,13
51.921,4.4014,22
51.932,4.228,23.4
