47.8048196,17.9208236,4.2,,22,11.7,4.7
48.9340188,21.91053,1.4,,22,2.1,1.5
48.9341964,21.8907545,1.4,,23,2.1,1.5
49.1361539,20.306469,1.4,,15,2.1,4
49.0300862,20.3279007,1.4,,17,2.1,4
49.0568346,22.2551211,1.4,,19,2.1,
48.9973311,21.2682807,4.2,,18,2.1,1.5
48.8856779,21.690072,1.4,,14,2.1,1.5
48.6604318,18.5100381,2.3,,18,2.1,5
48.7361475,18.7561554,2.3,,30,6.1,5.9
48.7820503,18.6305714,2.3,,13,2.6,8.4
48.8963499,18.0414822,6,,22,1.1,5
47.9704873,17.7852936,3.7,,22,9.2,4.7
48.6797096,17.3605467,6,,23,3.6,6.2
48.372061,17.588892,4.2,,25,3.6,4.9
48.9430555,19.5888888,1.9,,24,0.6,6.6
49.0578053,18.9198444,3.2,,14,0.6,8.1
49.0787782,19.3023554,4.6,,20,0.6,6.5
49.2144883,18.7691377,1.9,,19,0.6,2.2
48.9200933,20.8859343,1.9,,14,2.1,4.1
55.6750137,12.5693995,8.3,34.7,38,1,3.2
55.7007621,12.5613124,3.2,40.2,,,2
55.7,12.1,1.9,41.2,16,,1.9
55.7296619,21.9292986,,31.6,,3.1,
55.6848552,21.1840107,,27.1,23,,
54.9142482,24.0221896,,33.7,24,1.5,
54.8878169,23.845993,,30.8,22,1.4,
54.7117424,25.2974345,,37.7,,,
56.316814,22.903861,,,23,5,
46.26662,20.15305,4.5,34.9,24,5.5,1.5
46.08031,18.21117,2.2,20,15,2.1,3.9
46.040885,18.220884,2.2,43.3,17,4.6,5.7
46.07098,18.22527,4.8,35.7,14,4.6,3.4
47.79044,18.74582,2.3,41.4,11,2.3,3
47.67148,16.83955,0.6,24.6,11,0.8,1.2
47.68537,17.63955,4.3,40.5,17,1.1,4.6
47.67717,17.65782,2,35.9,4,1,5
47.871158,17.273464,1.8,37,17,1.1,3.7
47.6913,16.57548,2.3,38.2,19,2,1.2
46.916667,16.316667,1.3,37.2,18,1.6,5.4
47.238944,16.620351,1.3,38.6,17,2.2,2
47.56325,18.4087,1.7,37.2,13,1.6,1.9
47.9122,20.3725,1.5,46.2,23,1.4,3.4
48.47295,21.212,0.5,44.5,16,3.8,0.9
48.247033,20.61445,5.3,38.7,19,2.2,3.5
48.10699,20.79001,4,36.8,20,1.5,4
48.09042,20.81201,0.3,36.8,32,1.5,4
48.05117,20.79148,2.4,44.5,27,0.6,2.1
48.05117,20.79148,2.4,44.5,27,0.6,2.1
47.87345,21.02686,,38.5,21,1,1
48.29351,20.42765,0.1,40.9,28,2.1,4.4
48.21819,20.70334,4.1,34.9,27,1.5,4.9
47.17712,20.19688,11,44.2,19,2.6,3.8
47.103172,17.561381,3,46.3,20,0.6,2.9
46.965924,18.935198,8.8,25.6,16,2.5,3.3
47.195944,18.400246,4.2,45,18,1.8,3.4
47.20167,18.143025,7.2,40.6,19,1,3.6
47.089574,17.905054,2.9,44.2,21,0.9,2.2
48.09444,19.80276,2.3,49.1,11,1.2,1.9
47.32655,18.93296,1.4,42.9,31,2.4,0.8
47.31357,18.90312,19.9,42.9,26,2.7,3.4
47.773969,19.139816,4.1,41.9,12,4,4.1
47.492104,19.087778,4.3,44.6,25,4.1,18.1
47.43,19.18111,2,36.8,24,1.5,3.4
47.40605,19.0099,3.9,9,22,4.9,4
47.40444,19.09083,3.6,37.9,10,17.6,2.1
47.508605,19.02764,8.2,14.8,17,2.4,3.5
47.561738,18.960876,2.6,46,14,1.2,2
47.544291,19.144177,3.1,42.9,23,2.6,7.4
47.474775,19.04094,3.9,39.2,18,4.9,4
47.522693,19.069867,3.9,9,20,4.9,3.9
47.49972,19.08083,,,33,3,
47.5819516,19.1146459,3.2,47.7,12,2.4,2.9
47.513384,21.624621,1.6,44.1,20,1.7,3
47.55862,21.627156,2.4,44.8,54,0.5,3.3
47.5309638,21.6394111,4.6,43.1,20,0.3,3.3
47.96115,21.70576,2.8,44.7,14,2.1,0.4
46.95623,16.27491,1.1,47.2,15,1.6,5.4
47.466982,19.157219,3.1,47,19,0.1,5.9
46.90234,19.68875,1.1,48.6,23,8.1,4.2
46.90234,19.68875,6.1,30.1,30,6.5,0.5
47.927559,21.047209,,30.8,6,1.2,1.5
47.309166,18.920566,2.1,43.7,22,2.2,1.9
46.965555,19.545138,0.6,43.9,9,0.8,2.2
47.72443,18.73681,9.8,27.9,12,1.8,1.3
47.72443,18.73681,,,,,
47.72443,18.73681,,,,,
47.40605,19.0099,2.6,45.5,13,17.6,1.8
47.915462,21.032892,2.7,3,99,2.5,2
41.80222222,-8.693888889,2.2,11.4,,,
41.27416667,-8.376111111,,9,10,,
41.1475,-8.658888889,,20.4,,,
40.75666667,-8.572777778,1.9,12.2,15,3.1,
40.23305556,-7.301944444,0.5,12.2,7,,
39.3525,-8.466111111,0.6,18.7,2,1.8,
39.27833333,-9.245555556,1.6,23.6,2,,
38.63555556,-8.690555556,1.1,17.5,5,1.7,
38.74861111,-9.148888889,2.9,23.2,3,0.2,
38.76888889,-9.108055556,3.2,20.4,7,0.7,
38.785,-9.347222222,1.7,27.3,8,0.4,
38.66361111,-9.157777778,7.5,19.1,3,,
38.0576175,-8.7821257,1,,,1.6,
38.0162314,-8.6956768,0.5,29.3,,,
37.87111111,-8.723888889,1.9,16.3,,,
37.95416667,-8.838055556,2.8,,7,,
38.615,-7.3975,1,,9,1.6,
37.4266352,-7.5138979,0.3,16.7,2,3,
37.015,-7.926666667,0.8,33.6,5,,
32.64972222,-16.91833333,8.8,37.9,2,1.7,
32.64888889,-16.88305556,13,,7,,
38.605,-28.63138889,0.7,31.4,5,1.3,
32.80777778,-16.88638889,0.1,36.8,5,,
60.22024,24.81133,1.2,,5,,
60.31439,24.68486,1,30.6,5,0.1,
60.18739,24.9506,1.8,29.5,3,0.1,
60.16964,24.93924,1.9,29.5,7,0.1,
60.22393,25.10244,3.1,23.1,21,,
24.96395,60.19367,26.5,6.7,12,0.9,
60.19644,24.95198,3.7,28.3,3,,
60.16558,24.92142,25.5,8,9,0.4,
60.28995,25.03953,2.6,23.1,3,,
62.24305,25.74321,,,,,
62.28999,25.70917,1,,1,,
62.8935,27.6883,0.8,,3,,
62.95559,27.69704,0.8,,3,7.2,
62.8936,27.66952,,,,,
62.88205,27.66197,3.2,,8,,
65.00997,25.47132,1.7,30.8,8,0.6,
65.04338,25.4979,1,30.8,13,0.6,
61.4826,21.79968,,,,,
61.48226,21.81329,2.3,,3,0.4,
61.50854,23.67583,3.1,,2,1.1,
61.4991,23.80221,1.6,,1,1.1,
61.49307,23.76938,4.3,,1,1.1,
61.49873,23.73569,3.1,,1,1.1,
61.31495,22.13671,2.5,,3,1,
61.33169,22.1433,2.5,,3,1,
68.478,28.30123,,34.7,,0.5,
63.84157,23.04219,0.7,,5,4.3,
63.83764,23.1316,8.3,,36,6.3,
59.77909,21.37479,1.4,30.5,,0.4,
67.97328,24.11559,0.5,33.2,,0.5,
67.99997,24.24001,0.5,33.2,,0.5,
60.46744,22.0284,1.8,23,8,0.3,
63.67912,22.71837,2.4,,1,0.6,
64.66779,24.41921,2.1,,4,0.2,
64.67671,24.46898,,,,,
64.68337,24.48162,2.1,,1,0.2,
60.53002,27.6754,0.8,29.7,6,0.3,
62.6017,25.73615,0.5,,1,,
63.10121,21.60407,12.8,,25,,
63.09515,21.61832,12.8,,11,,
60.47699,22.30944,22.9,32.5,4,,
60.45195,22.26768,30.7,19,,,
60.40831,22.37835,0.4,19,4,,
22.28294,60.30372,17,32.5,13,,
60.48225,22.1655,,,,,
60.47038,22.1902,1.7,19,13,0.3,
60.99129,25.66579,2.4,,2,,
60.96704,25.65489,3.8,,4,,
61.18892,28.77012,2.8,,3,0.6,
61.23807,28.87369,1,,3,0.6,
61.15304,28.81014,3.2,,4,0,
61.11709,28.49849,,,8,0.6,
61.12536,28.45078,,,8,0.6,
61.05748,28.24585,,,10,0.6,
61.05576,28.18431,1.9,,1,0.6,
61.04082,28.1765,0.5,,2,0.6,
61.07194,28.26409,,,1,,
61.05748,28.24585,,,0,2.6,
62.59909,29.7634,6.7,,4,,
60.25145,24.06287,0.9,22.7,9,0.3,
62.32958,27.88931,,,,,
62.31391,27.88699,1.6,,3,,
61.20313,26.03319,9.1,17.8,8,,
60.63273,24.86124,20.9,5,6,0.3,
60.99934,24.45538,1.6,23,2,1.1,
61.8652,25.19735,2.7,,2,,
64.22444,27.73333,,,,,
60.4655,26.93893,,29.7,18,0.3,
60.51316,26.94621,,29.7,14,0.3,
61.68636,27.27334,1.3,,2,,
61.12986,21.4997,1.3,,9,0.8,
62.7785,22.83932,2.3,,9,,
61.27156,24.02849,1.9,,6,,
60.86926,26.7056,2.8,,13,,
26.7056,60.86926,2.8,,13,,
60.87045,26.7011,1.9,,2,,
60.70653,26.82763,,,2,,
63.83764,23.1316,1.3,,3,,
60.47132,25.08967,17.9,13.9,11,0.2,
60.98746,25.51678,31.5,12.8,7,,
60.29678,22.29927,1.4,31,29,,
63.072,27.66117,2.9,12.9,6,0.9,
60.10417,19.94493,,,4,,
60.93642,25.96135,8.9,12.8,5,,
62.30087,27.1581,2,,3,,
60.20957,24.72994,19.1,6.7,4,0.9,
60.1733244,24.9410248,1.9,27.4,5,0.1,
62.8925,27.678333,0.8,,3,7.2,
61.5,23.766667,3.1,,1,1.1,
61.1704554,28.7720669,2.8,,3,0.6,
61.0549412,28.1896259,1.9,,1,0.6,
53.200903,-6.1110741,7.3,13.5,26,0.9,
53.7238764,-9.0017356,7.3,13.5,26,0.9,
52.8474255,-8.9887384,7.3,13.5,26,0.9,
53.7275564,-7.793109,7.3,13.5,26,0.9,
53.3218816,-6.2655052,7.3,17.5,26,0.9,
46.5546503,15.6458812,4.2,,22,,0.1
46.2397495,15.2677063,5.1,41.5,20,5.1,
46.6506459,16.1955862,,,,,
45.9549755,13.6493044,0.5,59.7,24,,
46.1503563,15.0453138,1.4,49.6,5,5.1,0.1
46.1311,14.9961,3.7,45.5,6,1.6,
45.548059,13.7301877,3.2,53.9,15,,
46.0766394,14.5170118,3.2,45.9,10,2.1,0.1
35.8555556,14.5333333,0.6,41.7,26,1.5,
35.8927778,14.4383333,0.8,41.9,,,
35.8809528,14.5087283,0.8,41.9,,,
36.0611111,14.2091667,1.5,42.1,,0.7,0.1
35.897778,14.489444,5.7,,18,0.3,0.1
43.03133333,16.11597222,,48.7,15,,
43.51065278,16.44934167,1,,,7.1,
43.54811944,16.43496111,1.2,,,5.3,
43.54590556,16.46783611,13,,,2.2,
42.64469722,18.12261111,,,,,
45.32079444,14.48351111,2.8,52.7,,4.1,0.1
45.29416667,14.51388889,,43.6,27,3.8,0.1
45.40222222,14.38833333,0.4,,24,,
45.33166667,14.42555556,11.3,,15,6,
45.59348056,14.63046389,,49.5,19,,
45.28861111,14.52833333,,,33,10,0.1
45.36888889,14.38388889,,,,,0.1
45.31333333,14.48277778,,,17,,
45.10975,14.13897222,0.7,65,21,4.3,
45.18133056,14.10101111,,,26,2.7,
45.13430556,14.16716667,,,11,,
45.20414722,14.07076111,,,19,3.1,0.1
44.98042222,14.12210833,0.3,48.9,11,5.4,0.1
45.80033889,15.97407222,1.9,,22,2,0.1
45.76494722,16.00646944,0.1,48.6,,1.3,0.1
45.846775,15.939175,,,,,
45.82371667,16.035825,3.7,,24,0.8,0.1
45.47796111,16.39961667,0.8,,,5.7,0.1
45.48895556,16.37377778,,,,,
45.47905556,16.78066667,5.2,40.2,,3.1,0.1
45.458125,16.38835556,2.1,,25,2.8,0.1
45.15947222,17.9951,1.9,43.3,,5.6,
45.69802778,18.83463889,,43.5,13,,
45.47244167,18.039125,7.8,,14,11.9,
45.55879167,18.69876944,0.7,42.2,28,1.8,0.1
45.29120278,13.74977778,,65.8,21,,
44.02109444,15.51611111,,59.8,53,,
45.14911389,18.02345,,,13,5.5,0.1
36.1271589,-5.3520111,17,,,1.1,0.1
36.140751,-5.353585,4.2,,,,
36.140751,-5.353585,7.4,23.2,,,
63.849,15.3356,,27.9,1,,
57.70861053,11.97000217,2.1,23.9,16,,
59.31694031,18.05750084,1.8,30.7,4,,
59.31729889,18.04899406,,,,,
55.60638809,13.00196362,5.5,26.7,19,,
57.70138931,11.99501133,3,,10,,
59.34082794,18.05825424,,,,,
57.3937,11.9142,,26.9,21,,
59.33644104,18.07084084,,,,,
55.58388901,13.00806046,13.9,23.8,15,,
57.69861221,11.96084118,4.4,,15,,
59.32552719,18.00439072,4.7,,9,,
59.8323822,18.63131332,,,,,
59.8595314,17.64248085,,,,,
59.44353485,17.92235756,,,7,,
59.19812012,17.62108421,1.3,,2,,
59.86011124,17.63565826,,,,,
59.20133972,17.63475227,,,4,,
63.82885887,20.25849062,1.2,,5,,
62.38855362,17.30897903,,,1,,
58.41139984,15.6303997,,,10,,
56.177291,14.857318,,,6,,
62.38959885,17.31446457,,,12,,
56.19839859,15.65400028,,,5,,
59.31722243,18.04866035,4.4,,12,,
62.38855964,17.30888983,,,1,,
59.34082695,18.05825368,2,,9,,
59.6098715,16.55045962,1.5,,5,,
58.58896329,16.17791552,,,4,,
59.32552583,18.00439121,3.8,,5,,
59.85709413,17.64630925,9.1,,6,,
58.59168744,16.19802672,,,5,,
55.703336,13.180275,4.1,,10,,
58.59597421,16.19231449,,,2,,
59.34050024,18.03701613,4.7,,8,,
56.878632,14.786143,,,18,,
56.04242579,13.148551,,24.6,15,,
49.72249985,6.30528069,,41.1,11,,
49.50527954,5.97667503,,46.3,18,,
49.59833,6.138058,,47.2,26,,
64.13,-21.875,0.3,,6,2.5,0.1
64.138869,-21.873512,3.4,,9,2.5,0.1
64.1341721,-21.9332331,3.3,,9,0.1,
64.105,-21.889,1.2,,1,0.1,0.1
64.059,-21.991,1.2,,3,0.9,0.1
64.334,-21.835,0.2,,2,0.5,0.1
64.374,-21.759,0.5,,3,0.2,0.1
65.6901868,-18.0964782,0.5,,3,0.2,0.1
64.0421051,-22.5981902,0.2,,6,3.3,
65.684,-18.088,1,,26,0.4,
66.079,-17.342,0.2,,,1.2,
66.055,-17.348,0.3,,16,0.2,
64.044,-21.985,3.4,,2,2.2,0.1
64.135,-21.851,5.8,,4,0.6,0.1
64.145,-21.774,0.1,,21,2.1,0.1
65.261,-14.005,,,,,
42.509694,1.539138,1.4,39,16,1.1,
40.38112,21.77103,,,,,
40.298981,21.793817,,,25,,
40.41301,21.92312,,,23,,
38.37524796,23.11026764,1,52.6,26,,
38.24597549,21.73589706,6,,34,3.6,0.1
40.588931,23.031681,,48.8,29,,
37.99510574,23.81941795,1.4,51.9,34,,
40.6337738,22.9452877,3.7,47.6,30,1.1,
37.988028,23.727628,12.4,,39,1.1,
38.05134964,23.53844643,11,,33,,
38.06963348,23.77688599,1.4,,27,,
37.9432869,23.64751053,18.8,38.2,30,2.6,
38.14352417,23.75818253,2.3,61,25,,
39.36638641,22.94306374,,,30,,
59.409579,27.278658,0.6,30,5,0.1,
59.515317,25.928164,0.7,28.6,19,0.1,
59.37613,28.179052,2.1,29.6,9,0.1,
59.414133,24.649218,1,31.5,6,0.1,
58.370596,26.734879,2,34.1,14,0.4,
58.376218,21.844614,1,36.6,,0.1,
58.701433,26.7547,0.5,22.6,14,0.1,
59.402749,27.74996,2.1,29.6,,0.2,
58.367275,26.71192,2.1,15.7,20,0.7,
59.43107,24.760317,2.5,30.2,5,0.2,
59.447293,24.715126,2.6,29.9,6,0.1,
59.503,26.528,0.8,26.5,19,0.5,
59.442753,24.757491,100.4,20.1,4,,
59.503185,24.911221,2.5,30.2,,0.2,
40.42138889,-3.682222222,3.7,36.2,10,3.6,0.1
40.41916667,-3.747222222,0.5,35.8,18,2.6,0.1
40.44527778,-3.706944444,1.9,,10,0.6,
40.39805556,-3.686666667,1,,14,,
40.43972222,-3.690277778,1.4,,8,,
40.46555556,-3.688611111,0.5,,13,,
40.38472222,-3.718611111,5.5,,11,,0.1
40.4167754,-3.7037902,,,,,
42.997922,-7.550728,1.3,14.3,6,0.6,1
42.353033,-7.877667,2.2,13,11,0.6,1
43.0819,-1.9127,1,38.2,16,1.6,0.1
42.06146,-1.5993,1,37.4,20,1.1,0.1
41.93277778,-4.47,0.5,30.5,7,3.1,0.1
41.94805556,-4.465833333,1.4,31.3,9,2.1,0.1
41.64555556,-4.730277778,2.3,30.5,17,1.6,0.1
41.63,-4.740555556,1.4,30.5,6,2.6,0.1
41.62055556,-4.746666667,1,30.9,12,2.6,
43.57916667,-5.927222222,0.5,17.1,10,3.6,0.1
40.91028,-3.46667,1,31.7,16,1.1,0.1
40.25194,-4.27472,0.5,31.3,11,0.6,0.1
40.455,-3.48417,0.5,38.6,10,,
40.59333,-3.50306,1.4,36.6,,,
40.34194,-3.83389,1.4,36.2,,,
40.63389,-4.01333,1.4,37.4,,0.6,
40.16722,-3.27667,1.4,39.4,,,
40.18528,-3.67972,1.4,33.8,,,
39.67766,2.68665,0.4,50.6,14,0.5,
39.57008,2.65583,1.9,49.2,22,0.6,2.8
39.83962,3.02705,0.4,38.2,16,0.7,
39.89092,4.252975,0.9,44.3,19,0.7,
40.00944,3.85648,1.9,39,16,,
38.91382,1.41426,0.5,46.8,18,1.6,
39.54588,2.69971,0.8,48,7,2.8,
39.87774,4.25924,9.9,13.2,13,1.1,
38.99323,1.30894,0.5,49.6,20,,
39.56332,2.62055,1.4,49.6,12,2.1,
39.83379,3.1443,0.5,47.2,19,0.5,
39.78995,3.07413,0.6,30.5,17,0.5,
39.74731,3.01488,0.2,43.1,19,0.8,
38.93492,1.43181,0.9,45.9,21,1.1,
41.67027778,-0.871111111,2.7,25.2,,,1.2
41.63527778,-0.893611111,4.4,30.5,1,2.3,1.8
41.675,-0.886944444,1.1,28.2,11,,
41.657648,-0.897883,3.9,35.2,4,2.4,1.4
43.51666667,-5.670555556,3.7,23.6,2,0.6,0.1
43.25611111,-5.775833333,1,9.8,23,1.6,0.1
43.27555556,-5.596111111,1,17.1,23,1.1,0.1
37.976182,-1.230746626,1,43.1,20,2.1,
37.689508,-1.701049941,1.4,37,19,6.1,
37.99396,-1.144628315,6,46.3,2,1.1,0.1
37.694224,-1.064626476,2.8,25.6,22,1.6,
37.604871,-0.914045354,1.4,49.6,18,1.6,
37.60339,-0.974902719,1,41.9,20,1.6,0.1
37.574442,-0.926557287,9.2,38.2,20,5.6,
38.114666,-1.868732061,3.2,34.6,16,,
38.35111111,-0.513888889,0.5,45.5,15,3.1,0.1
38.70638889,-0.466944444,1,39,,1.6,0.1
38.445,-0.806388889,0.5,35.8,15,1.6,
40.06805556,-0.206944444,1.4,34.6,14,1.6,0.1
39.45805556,-0.376666667,1,32.9,26,2.1,0.1
39.48111111,-0.408333333,2.8,32.1,26,3.6,0.1
39.4575,-0.342777778,0.5,37.8,15,1.6,0.1
39.47972222,-0.3375,1,30.1,22,2.1,0.1
39.70805556,-0.831944444,1.9,29.7,20,2.1,0.1
39.56,-1.282777778,0.5,44.3,14,1.6,0.1
39.63277778,-0.266388889,4.2,37.4,16,1.6,0.1
39.70805556,-0.831944444,1.4,29.7,20,2.1,0.1
40.01138889,-0.057222222,0.5,46.8,16,,
39.78222222,-0.359166667,1.9,43.5,8,1.6,0.1
39.94527778,-0.056388889,1,9,6,2.6,0.1
39.89222222,-0.065,2.8,35.4,10,2.6,0.1
39.93055556,-0.603333333,1,44.3,12,1.6,0.1
38.9375,-0.441944444,4.6,29.7,,,
39.42722222,-0.783888889,1.9,40.7,16,2.1,0.1
40.735,-0.169444444,0.5,44.3,5,2.1,
39.70527778,-0.336666667,1,13.5,9,1.6,0.1
39.48111111,-0.447222222,1,39.8,15,1.6,0.1
40.06222222,-0.072777778,1,46.8,8,1.6,0.1
40.38333333,-0.709166667,22.4,9,7,2.6,
40.54611111,-0.425,1.9,23,11,,
43.367091,-8.420599,8.7,18.7,12,3.1,1
43.382786,-8.409211,0.8,25.2,26,0.6,1.2
43.480659,-8.241543,,,,,
42.061626,-7.408726,0.5,17.5,9,0.6,1
42.997922,-7.550728,,,,,
42.353033,-7.877667,,,,,
42.180661,-8.5226,0.7,14.3,11,0.6,1
42.180661,-8.5226,22.4,31,20,0.6,3.8
42.876011,-8.559122,2.2,15.5,5,2.1,1
42.887759,-8.531091,4.4,12.6,6,1.5,1
42.219002,-8.742058,1.5,15.1,9,2.1,1
43.480659,-8.241543,0.5,22.4,2,0.6,1
42.425931,-8.644105,2,10.6,4,0.7,1
42.222449,-8.711088,0.5,12.6,11,1.3,1
42.8956348,-2.1708139,2.3,41.1,18,2.6,0.1
42.3145417,-1.801367,1.4,38.2,20,1.1,0.1
42.3145417,-1.801367,6,18,25,3.1,
42.481425,-1.6509768,0.5,32.5,16,1.1,0.1
42.8051351,-1.6536803,2.3,37,12,4.1,0.1
42.7890631,-1.6167046,2.3,30.5,15,2.6,0.1
42.8273526,-1.6506012,1.4,37,16,4.1,0.1
42.5744349,-1.2830851,1,25.2,11,0.6,0.1
42.0613816,-1.6063169,1,35,24,1.1,0.1
43.3375353,-4.0505122,2.3,3.3,8,0.6,0.1
43.372247,-4.040786,16,3.3,8,0.6,0.1
43.3972299,-3.8301298,1.9,13,9,2.6,0.1
43.4584327,-3.8228077,3.7,28.7,6,8.2,0.1
43.4660983,-3.7929071,0.8,31.2,6,8.2,0.1
42.9995287,-4.1392622,1.4,24.8,13,0.6,0.1
43.154223,-4.2541657,0.4,16.5,7,0.5,0.1
43.2597761,-4.0669902,0.5,13.9,4,0.6,0.1
43.3688221,-3.2156354,0.5,28.1,9,8.2,0.1
43.3488503,-4.0501505,1.9,3.3,9,0.6,0.1
43.406667,-3.883333,1.9,37.4,10,2.6,0.1
40.706707,0.5816515,1.4,48.4,15,,
41.38534,2.153822,3.2,43.1,20,0.6,0.1
41.398743,2.1533852,2.8,45.5,18,0.6,0.1
41.387486,2.1151497,2.3,46.3,15,0.6,0.1
41.42608,2.1479921,1.4,47.6,13,0.6,0.1
41.40388,2.2045226,1.4,25,19,,0.1
41.95867,3.2129009,0.5,42.3,18,1.1,0.1
42.368317,1.7767832,0.5,33.3,12,0.6,0.1
42.09791,1.8482373,1.4,42.3,14,0.6,0.1
41.24489,1.6177046,13.8,16,,,
41.202232,1.6722,2.3,16,16,1.1,
41.976387,2.8165474,1,16,18,1.1,0.1
41.4698,2.1842334,1.9,43.9,16,0.6,0.1
42.05132,0.7295987,0.5,45.5,12,1.6,0.1
41.15078,1.1201719,1.9,44.3,17,1.1,0.1
41.492085,2.0424972,1.4,51.3,18,1.1,0.1
41.561176,2.1014051,3.2,49.6,20,1.1,0.1
41.42562,2.2222447,1.4,45.1,19,,
41.68905,2.4957466,1,50.6,15,0.6,0.1
41.39216,2.0098023,6,28.1,22,2.6,
41.526707,2.1837952,1,43.9,21,1.1,0.1
42.40538,1.1299304,,37.8,14,,
41.598667,2.2871177,1,50,18,1.1,0.1
41.544106,0.82993317,3.2,43.9,16,1.1,0.1
41.370502,2.114973,1.9,46.3,18,0.6,0.1
41.615795,0.6157259,1.9,36.6,20,1.1,0.1
42.003277,2.287272,1,41.9,17,0.6,
41.73028,1.8253064,2.3,42.7,17,1.1,0.1
41.475384,1.9212021,3.2,43.9,18,,0.1
41.54716,2.4432538,1,44.7,18,1.1,0.1
41.482018,2.1882966,1.9,43.9,15,0.6,0.1
41.11588,1.1919755,1.9,41.5,17,2.1,0.1
41.556114,2.0074012,3.7,45.1,18,0.6,0.1
40.939552,0.831337,1.4,16,17,,0.1
41.008213,0.8310847,1,16,17,,0.1
41.935665,2.2385683,1,44.3,15,0.6,
41.346825,1.6865755,1,47.6,16,,
41.11209,1.1518244,4.2,41.5,25,1.1,0.1
41.41843,2.1238973,1,48.4,16,0.6,0.1
36.8438164,-2.4474502,1.4,39,19,1.6,0.1
36.9991171,-1.8921411,1.4,,,2.1,
36.9991171,-1.8921411,,,,,
37.2510185,-1.769591,5.1,33.8,27,0.6,
36.7731148,-2.8103551,2.8,31.7,19,3.6,0.1
37.2383622,-1.800444,1,32.9,7,4.6,
36.9969465,-1.8946506,1.4,35.4,27,4.6,
36.8458936,-2.0426277,1.4,53.9,23,2.1,4.6
37.1903949,-1.9814245,1,43.9,20,2.1,0.1
36.9128813,-2.066294,2.8,40.7,23,1.6,4.6
37.1402786,-1.8507332,2.8,35.4,23,2.6,
36.1850645,-5.4925573,1.9,43.9,13,2.1,4.3
36.1682563,-5.3494719,2.3,37,22,1.1,8.3
36.1850645,-5.4925573,7.4,43.9,13,2.1,4.3
36.175,-5.433333,11.9,20,24,3.6,6.6
36.2104615,-5.3844317,1.9,28.1,39,2.1,1.6
36.5082319,-6.2754799,1.4,39,10,0.6,0.1
36.5235405,-6.2258646,0.5,39.4,27,0.6,0.1
36.4718646,-6.1965948,0.5,33.8,11,1.1,4.8
36.6807212,-6.128306,0.5,37.4,22,2.6,0.1
36.6807212,-6.128306,5,,24,3,
36.1491318,-5.4477332,6.9,27.3,29,2.6,4.3
36.1824523,-5.4815307,1.4,35.8,15,1.1,4.3
36.1407591,-5.456233,22.4,21.6,27,1.1,4.3
36.6883541,-6.1214303,1,37.4,11,0.6,0.1
36.7560042,-5.8116522,0.5,39.8,19,0.6,0.1
36.7560042,-5.8116522,,,,,
36.6585879,-5.6546388,1.9,,9,3.1,12.2
36.7882576,-5.5577902,1.4,24.4,,0.6,0.1
38.1897769,-5.0195462,0.5,40,10,2.1,1.8
37.9040201,-4.783399,1.4,23.6,8,1.1,0.1
37.8935004,-4.7711062,1.9,22,20,1.1,0.1
38.1327461,-4.7999096,0.5,40,13,4.6,1.8
37.894351,-4.7778129,2.8,22,4,1.1,2.3
36.7489747,-3.5180363,0.5,28.1,21,1.6,4.4
37.2025955,-3.5989888,6,26,15,2.6,0.1
37.1656636,-3.5985141,4.2,26,20,1.6,0.1
37.1439159,-3.6254529,0.5,26.4,21,1.1,0.1
37.2830371,-6.9421187,4.6,22.4,18,2.1,1.1
37.6084291,-5.7357722,2.3,24.8,22,1.1,0.1
37.2459715,-6.933661,4.2,39,7,1.1,4.8
37.2652571,-6.9547972,2.8,38.6,22,1.1,1.1
37.27464,-6.8369079,2.8,21.2,21,7.6,0.1
37.3611241,-6.6785142,10.6,21.2,14,1.6,
37.2088351,-6.9195717,17.9,10.2,19,2.6,4.8
37.2288942,-6.8954258,1,34.2,20,1.1,4.8
37.1852585,-6.9704976,6.9,11,17,1.6,4.8
37.3157974,-6.8431402,2.8,21.2,21,2.6,0.1
37.2670241,-6.9189583,1.4,22,20,1.6,0.1
37.2288942,-6.8954258,1.4,10.2,38,3.1,4.8
37.134306,-6.804948,4.2,23.2,16,3.1,0.1
36.9982536,-6.5516206,1,22.4,19,2.6,0.1
38.0951601,-3.7765276,1.9,30.5,18,2.1,0.1
37.7820392,-3.7799616,1.4,41.5,12,1.1,0.1
38.1700151,-3.0100658,2.3,35.4,14,,0.1
36.7349621,-4.4737206,1.4,44.3,19,3.6,0.1
36.7167364,-4.4455053,2.3,37.8,19,1.1,0.1
36.7489706,-4.5521274,1.9,28.1,26,3.1,0.1
36.510071,-4.8824474,3.2,35.8,28,3.1,0.1
37.3736386,-6.0055381,5.1,22.4,14,2.6,0.1
37.3977124,-6.000886,4.2,25.2,10,1.6,0.1
37.4005114,-5.9549858,2.8,24.8,17,0.6,0.1
37.350923,-6.0520363,2.8,24.4,21,2.1,0.1
37.3485317,-5.9877044,5.1,22.4,14,2.1,0.1
37.3396769,-5.8418054,1.4,30.1,16,2.1,0.1
37.9939919,-5.6526965,1,31.7,12,1.1,0.1
37.5429955,-6.0568552,2.3,30.1,13,1.1,0.1
37.5429955,-6.0568552,5,,24,3,
36.2095801,-5.3910616,1.9,28.1,39,1.1,1.6
37.2706418,-6.9242752,1.4,22,18,3.1,0.1
