41.385,2.1538,28.2
41.399,2.1534,24.44
41.387,2.1151,3.76
41.426,2.148,11.28
41.404,2.2045,20.68
41.426,2.2222,5.64
41.371,2.115,11.28
41.418,2.1239,3.76
