41.385,2.1538,28.2
41.399,2.1534,24.44
41.387,2.1151,3.76
41.426,2.148,11.28
41.404,2.2045,20.68
41.47,2.1842,11.28
41.492,2.0425,5.64
41.561,2.1014,22.56
41.426,2.2222,5.64
41.392,2.0098,5.64
41.527,2.1838,9.4
41.599,2.2871,18.8
41.371,2.115,11.28
41.475,1.9212,7.52
41.482,2.1883,11.28
41.556,2.0074,20.68
41.418,2.1239,3.76
